batch_id,compare,pipeline,group,value,Metric,protocols_platforms,labs,type
R_ILM_L2_B2,D5/D6,Salmon,SO,0.807922470261868,MCC,R_ILM,L2,isoform
R_ILM_L2_B2,F7/D6,Salmon,SO,0.726668139908638,MCC,R_ILM,L2,isoform
R_ILM_L2_B2,M8/D6,Salmon,SO,0.722430396430912,MCC,R_ILM,L2,isoform
R_ILM_L4_B1,D5/D6,Salmon,SO,0.656734785643402,MCC,R_ILM,L4,isoform
R_ILM_L4_B1,F7/D6,Salmon,SO,0.593984575239683,MCC,R_ILM,L4,isoform
R_ILM_L4_B1,M8/D6,Salmon,SO,0.70437801119867,MCC,R_ILM,L4,isoform
R_ILM_L4_B2,D5/D6,Salmon,SO,0.800597095863104,MCC,R_ILM,L4,isoform
R_ILM_L4_B2,F7/D6,Salmon,SO,0.753444478696922,MCC,R_ILM,L4,isoform
R_ILM_L4_B2,M8/D6,Salmon,SO,0.739242011933784,MCC,R_ILM,L4,isoform
R_ILM_L4_B3,D5/D6,Salmon,SO,0.82429782696972,MCC,R_ILM,L4,isoform
R_ILM_L4_B3,F7/D6,Salmon,SO,0.771160506957553,MCC,R_ILM,L4,isoform
R_ILM_L4_B3,M8/D6,Salmon,SO,0.770151867538368,MCC,R_ILM,L4,isoform
R_ILM_L5_B1,D5/D6,Salmon,SO,0.694285502704804,MCC,R_ILM,L5,isoform
R_ILM_L5_B1,F7/D6,Salmon,SO,0.69976112964632,MCC,R_ILM,L5,isoform
R_ILM_L5_B1,M8/D6,Salmon,SO,0.65566675159885,MCC,R_ILM,L5,isoform
R_ILM_L5_B2,D5/D6,Salmon,SO,0.696595412171049,MCC,R_ILM,L5,isoform
R_ILM_L5_B2,F7/D6,Salmon,SO,0.700280635831975,MCC,R_ILM,L5,isoform
R_ILM_L5_B2,M8/D6,Salmon,SO,0.708562777146291,MCC,R_ILM,L5,isoform
R_ILM_L5_B3,D5/D6,Salmon,SO,0.585882898720365,MCC,R_ILM,L5,isoform
R_ILM_L5_B3,F7/D6,Salmon,SO,0.531032898978758,MCC,R_ILM,L5,isoform
R_ILM_L5_B3,M8/D6,Salmon,SO,0.536179037879155,MCC,R_ILM,L5,isoform
R_ILM_L6_B1,D5/D6,Salmon,SO,0.706109222965915,MCC,R_ILM,L6,isoform
R_ILM_L6_B1,F7/D6,Salmon,SO,0.650835421792737,MCC,R_ILM,L6,isoform
R_ILM_L6_B1,M8/D6,Salmon,SO,0.655222584010341,MCC,R_ILM,L6,isoform
R_ILM_L8_B1,D5/D6,Salmon,SO,0.769100334034396,MCC,R_ILM,L8,isoform
R_ILM_L8_B1,F7/D6,Salmon,SO,0.737324303916992,MCC,R_ILM,L8,isoform
R_ILM_L8_B1,M8/D6,Salmon,SO,0.729672020105805,MCC,R_ILM,L8,isoform
P_BGI_L3_B1,D5/D6,RSEM,SO,0.260563496276692,MCC,P_BGI,L3,isoform
P_BGI_L3_B1,F7/D6,RSEM,SO,0.203312515197611,MCC,P_BGI,L3,isoform
P_BGI_L3_B1,M8/D6,RSEM,SO,0.163852219240856,MCC,P_BGI,L3,isoform
P_BGI_L6_B1,D5/D6,RSEM,SO,0.747761985267198,MCC,P_BGI,L6,isoform
P_BGI_L6_B1,F7/D6,RSEM,SO,0.733744103374246,MCC,P_BGI,L6,isoform
P_BGI_L6_B1,M8/D6,RSEM,SO,0.756636445154052,MCC,P_BGI,L6,isoform
P_ILM_L1_B1,D5/D6,RSEM,SO,0.526828200724225,MCC,P_ILM,L1,isoform
P_ILM_L1_B1,F7/D6,RSEM,SO,0.452783757681707,MCC,P_ILM,L1,isoform
P_ILM_L1_B1,M8/D6,RSEM,SO,0.552428654409757,MCC,P_ILM,L1,isoform
P_ILM_L2_B1,D5/D6,RSEM,SO,0.771817112497998,MCC,P_ILM,L2,isoform
P_ILM_L2_B1,F7/D6,RSEM,SO,0.716390360984975,MCC,P_ILM,L2,isoform
P_ILM_L2_B1,M8/D6,RSEM,SO,0.723425288108744,MCC,P_ILM,L2,isoform
P_ILM_L5_B1,D5/D6,RSEM,SO,0.403159458708257,MCC,P_ILM,L5,isoform
P_ILM_L5_B1,F7/D6,RSEM,SO,0.200594354950719,MCC,P_ILM,L5,isoform
P_ILM_L5_B1,M8/D6,RSEM,SO,0.351139519716472,MCC,P_ILM,L5,isoform
P_ILM_L6_B1,D5/D6,RSEM,SO,0.693828370521999,MCC,P_ILM,L6,isoform
P_ILM_L6_B1,F7/D6,RSEM,SO,0.715174762479965,MCC,P_ILM,L6,isoform
P_ILM_L6_B1,M8/D6,RSEM,SO,0.713652901948682,MCC,P_ILM,L6,isoform
P_ILM_L8_B1,D5/D6,RSEM,SO,0.777782224682363,MCC,P_ILM,L8,isoform
P_ILM_L8_B1,F7/D6,RSEM,SO,0.718417757960813,MCC,P_ILM,L8,isoform
P_ILM_L8_B1,M8/D6,RSEM,SO,0.750425743124811,MCC,P_ILM,L8,isoform
R_BGI_L3_B1,D5/D6,RSEM,SO,0.18490006540841,MCC,R_BGI,L3,isoform
R_BGI_L3_B1,F7/D6,RSEM,SO,0.0690148642621184,MCC,R_BGI,L3,isoform
R_BGI_L3_B1,M8/D6,RSEM,SO,0.119281045751634,MCC,R_BGI,L3,isoform
R_BGI_L6_B1,D5/D6,RSEM,SO,0.30450472617633,MCC,R_BGI,L6,isoform
R_BGI_L6_B1,F7/D6,RSEM,SO,0.317760164640636,MCC,R_BGI,L6,isoform
R_BGI_L6_B1,M8/D6,RSEM,SO,0.344308518284814,MCC,R_BGI,L6,isoform
R_BGI_L7_B1,D5/D6,RSEM,SO,0.350660612948633,MCC,R_BGI,L7,isoform
R_BGI_L7_B1,F7/D6,RSEM,SO,0.352062219596751,MCC,R_BGI,L7,isoform
R_BGI_L7_B1,M8/D6,RSEM,SO,0.0659890862289822,MCC,R_BGI,L7,isoform
R_ELE_LH_B1,D5/D6,RSEM,SO,0.467287962847754,MCC,R_ELE,LH,isoform
R_ELE_LH_B1,F7/D6,RSEM,SO,0.358505676471823,MCC,R_ELE,LH,isoform
R_ELE_LH_B1,M8/D6,RSEM,SO,0.471636631942809,MCC,R_ELE,LH,isoform
R_ILM_L1_B1,D5/D6,RSEM,SO,0.434162923961046,MCC,R_ILM,L1,isoform
R_ILM_L1_B1,F7/D6,RSEM,SO,0.400574720949784,MCC,R_ILM,L1,isoform
R_ILM_L1_B1,M8/D6,RSEM,SO,0.402190217481437,MCC,R_ILM,L1,isoform
R_ILM_L2_B1,D5/D6,RSEM,SO,0.0149839551425443,MCC,R_ILM,L2,isoform
R_ILM_L2_B1,F7/D6,RSEM,SO,-0.0896890616893481,MCC,R_ILM,L2,isoform
R_ILM_L2_B1,M8/D6,RSEM,SO,0.0687043923421235,MCC,R_ILM,L2,isoform
R_ILM_L2_B2,D5/D6,RSEM,SO,0.20627618163471,MCC,R_ILM,L2,isoform
R_ILM_L2_B2,F7/D6,RSEM,SO,0.16109568564654,MCC,R_ILM,L2,isoform
R_ILM_L2_B2,M8/D6,RSEM,SO,0.1737490189202,MCC,R_ILM,L2,isoform
R_ILM_L4_B1,D5/D6,RSEM,SO,0.643585843810849,MCC,R_ILM,L4,isoform
R_ILM_L4_B1,F7/D6,RSEM,SO,0.586040435996587,MCC,R_ILM,L4,isoform
R_ILM_L4_B1,M8/D6,RSEM,SO,0.639671962069102,MCC,R_ILM,L4,isoform
R_ILM_L4_B2,D5/D6,RSEM,SO,0.762105953282949,MCC,R_ILM,L4,isoform
R_ILM_L4_B2,F7/D6,RSEM,SO,0.704753277966257,MCC,R_ILM,L4,isoform
R_ILM_L4_B2,M8/D6,RSEM,SO,0.715005229059148,MCC,R_ILM,L4,isoform
R_ILM_L4_B3,D5/D6,RSEM,SO,0.341434034402593,MCC,R_ILM,L4,isoform
R_ILM_L4_B3,F7/D6,RSEM,SO,0.252907839090618,MCC,R_ILM,L4,isoform
R_ILM_L4_B3,M8/D6,RSEM,SO,0.334030420933835,MCC,R_ILM,L4,isoform
R_ILM_L5_B1,D5/D6,RSEM,SO,0.0778440578996639,MCC,R_ILM,L5,isoform
R_ILM_L5_B1,F7/D6,RSEM,SO,-0.0448679689465188,MCC,R_ILM,L5,isoform
R_ILM_L5_B1,M8/D6,RSEM,SO,-0.0199762420386339,MCC,R_ILM,L5,isoform
R_ILM_L5_B2,D5/D6,RSEM,SO,0.179179696447481,MCC,R_ILM,L5,isoform
R_ILM_L5_B2,F7/D6,RSEM,SO,-0.0778498944161523,MCC,R_ILM,L5,isoform
R_ILM_L5_B2,M8/D6,RSEM,SO,0.0293279392227616,MCC,R_ILM,L5,isoform
R_ILM_L5_B3,D5/D6,RSEM,SO,0.489087020086023,MCC,R_ILM,L5,isoform
R_ILM_L5_B3,F7/D6,RSEM,SO,0.475137329983793,MCC,R_ILM,L5,isoform
R_ILM_L5_B3,M8/D6,RSEM,SO,0.4936288874233,MCC,R_ILM,L5,isoform
R_ILM_L6_B1,D5/D6,RSEM,SO,0.271749206670858,MCC,R_ILM,L6,isoform
R_ILM_L6_B1,F7/D6,RSEM,SO,0.137999763497954,MCC,R_ILM,L6,isoform
R_ILM_L6_B1,M8/D6,RSEM,SO,0.373013321922637,MCC,R_ILM,L6,isoform
R_ILM_L8_B1,D5/D6,RSEM,SO,0.272716567001999,MCC,R_ILM,L8,isoform
R_ILM_L8_B1,F7/D6,RSEM,SO,0.173677337795746,MCC,R_ILM,L8,isoform
R_ILM_L8_B1,M8/D6,RSEM,SO,0.178465549465778,MCC,R_ILM,L8,isoform
P_BGI_L3_B1,D5/D6,kallisto,SO,0.787218163417569,MCC,P_BGI,L3,isoform
P_BGI_L3_B1,F7/D6,kallisto,SO,0.736505045222332,MCC,P_BGI,L3,isoform
P_BGI_L3_B1,M8/D6,kallisto,SO,0.758238434508088,MCC,P_BGI,L3,isoform
P_BGI_L6_B1,D5/D6,kallisto,SO,0.723197142876907,MCC,P_BGI,L6,isoform
P_BGI_L6_B1,F7/D6,kallisto,SO,0.740759987943859,MCC,P_BGI,L6,isoform
P_BGI_L6_B1,M8/D6,kallisto,SO,0.767194925333705,MCC,P_BGI,L6,isoform
P_ILM_L1_B1,D5/D6,kallisto,SO,0.786495333656816,MCC,P_ILM,L1,isoform
P_ILM_L1_B1,F7/D6,kallisto,SO,0.728321573176551,MCC,P_ILM,L1,isoform
P_ILM_L1_B1,M8/D6,kallisto,SO,0.76089967033902,MCC,P_ILM,L1,isoform
P_ILM_L2_B1,D5/D6,kallisto,SO,0.777923219668038,MCC,P_ILM,L2,isoform
P_ILM_L2_B1,F7/D6,kallisto,SO,0.743015500802753,MCC,P_ILM,L2,isoform
P_ILM_L2_B1,M8/D6,kallisto,SO,0.766630355151254,MCC,P_ILM,L2,isoform
P_ILM_L5_B1,D5/D6,kallisto,SO,0.727601792783205,MCC,P_ILM,L5,isoform
P_ILM_L5_B1,F7/D6,kallisto,SO,0.641982611624927,MCC,P_ILM,L5,isoform
P_ILM_L5_B1,M8/D6,kallisto,SO,0.631891498737068,MCC,P_ILM,L5,isoform
P_ILM_L6_B1,D5/D6,kallisto,SO,0.692414248230396,MCC,P_ILM,L6,isoform
P_ILM_L6_B1,F7/D6,kallisto,SO,0.707758658252572,MCC,P_ILM,L6,isoform
P_ILM_L6_B1,M8/D6,kallisto,SO,0.748048165072878,MCC,P_ILM,L6,isoform
P_ILM_L8_B1,D5/D6,kallisto,SO,0.799533788303325,MCC,P_ILM,L8,isoform
P_ILM_L8_B1,F7/D6,kallisto,SO,0.735335695199369,MCC,P_ILM,L8,isoform
P_ILM_L8_B1,M8/D6,kallisto,SO,0.765967854131328,MCC,P_ILM,L8,isoform
R_BGI_L3_B1,D5/D6,kallisto,SO,0.757618066200085,MCC,R_BGI,L3,isoform
R_BGI_L3_B1,F7/D6,kallisto,SO,0.670200240624402,MCC,R_BGI,L3,isoform
R_BGI_L3_B1,M8/D6,kallisto,SO,0.6726353467101,MCC,R_BGI,L3,isoform
R_BGI_L6_B1,D5/D6,kallisto,SO,0.731739199786142,MCC,R_BGI,L6,isoform
R_BGI_L6_B1,F7/D6,kallisto,SO,0.629177370422829,MCC,R_BGI,L6,isoform
R_BGI_L6_B1,M8/D6,kallisto,SO,0.668462379716897,MCC,R_BGI,L6,isoform
R_BGI_L7_B1,D5/D6,kallisto,SO,0.631353495168994,MCC,R_BGI,L7,isoform
R_BGI_L7_B1,F7/D6,kallisto,SO,0.603337144295571,MCC,R_BGI,L7,isoform
R_BGI_L7_B1,M8/D6,kallisto,SO,0.580309655651154,MCC,R_BGI,L7,isoform
R_ELE_LH_B1,D5/D6,kallisto,SO,0.714141204344644,MCC,R_ELE,LH,isoform
R_ELE_LH_B1,F7/D6,kallisto,SO,0.620027493180468,MCC,R_ELE,LH,isoform
R_ELE_LH_B1,M8/D6,kallisto,SO,0.674733540622494,MCC,R_ELE,LH,isoform
R_ILM_L1_B1,D5/D6,kallisto,SO,0.744883149998785,MCC,R_ILM,L1,isoform
R_ILM_L1_B1,F7/D6,kallisto,SO,0.623175168243505,MCC,R_ILM,L1,isoform
R_ILM_L1_B1,M8/D6,kallisto,SO,0.669098503885393,MCC,R_ILM,L1,isoform
R_ILM_L2_B1,D5/D6,kallisto,SO,0.64678614827438,MCC,R_ILM,L2,isoform
R_ILM_L2_B1,F7/D6,kallisto,SO,0.58245482528927,MCC,R_ILM,L2,isoform
R_ILM_L2_B1,M8/D6,kallisto,SO,0.562293223772584,MCC,R_ILM,L2,isoform
R_ILM_L2_B2,D5/D6,kallisto,SO,0.781143714569676,MCC,R_ILM,L2,isoform
R_ILM_L2_B2,F7/D6,kallisto,SO,0.680746137868817,MCC,R_ILM,L2,isoform
R_ILM_L2_B2,M8/D6,kallisto,SO,0.683323347389632,MCC,R_ILM,L2,isoform
R_ILM_L4_B1,D5/D6,kallisto,SO,0.652358039692941,MCC,R_ILM,L4,isoform
R_ILM_L4_B1,F7/D6,kallisto,SO,0.526020189523479,MCC,R_ILM,L4,isoform
R_ILM_L4_B1,M8/D6,kallisto,SO,0.626435777753899,MCC,R_ILM,L4,isoform
R_ILM_L4_B2,D5/D6,kallisto,SO,0.787873303692351,MCC,R_ILM,L4,isoform
R_ILM_L4_B2,F7/D6,kallisto,SO,0.685417305065241,MCC,R_ILM,L4,isoform
R_ILM_L4_B2,M8/D6,kallisto,SO,0.708178222136157,MCC,R_ILM,L4,isoform
R_ILM_L4_B3,D5/D6,kallisto,SO,0.800915290893378,MCC,R_ILM,L4,isoform
R_ILM_L4_B3,F7/D6,kallisto,SO,0.750740725996895,MCC,R_ILM,L4,isoform
R_ILM_L4_B3,M8/D6,kallisto,SO,0.731195149521756,MCC,R_ILM,L4,isoform
R_ILM_L5_B1,D5/D6,kallisto,SO,0.711291269177912,MCC,R_ILM,L5,isoform
R_ILM_L5_B1,F7/D6,kallisto,SO,0.653596192598715,MCC,R_ILM,L5,isoform
R_ILM_L5_B1,M8/D6,kallisto,SO,0.627153410069624,MCC,R_ILM,L5,isoform
R_ILM_L5_B2,D5/D6,kallisto,SO,0.692081098862471,MCC,R_ILM,L5,isoform
R_ILM_L5_B2,F7/D6,kallisto,SO,0.675199022762227,MCC,R_ILM,L5,isoform
R_ILM_L5_B2,M8/D6,kallisto,SO,0.666061004181965,MCC,R_ILM,L5,isoform
R_ILM_L5_B3,D5/D6,kallisto,SO,0.574626300312424,MCC,R_ILM,L5,isoform
R_ILM_L5_B3,F7/D6,kallisto,SO,0.485276031935992,MCC,R_ILM,L5,isoform
R_ILM_L5_B3,M8/D6,kallisto,SO,0.522864462720026,MCC,R_ILM,L5,isoform
R_ILM_L6_B1,D5/D6,kallisto,SO,0.688067003714322,MCC,R_ILM,L6,isoform
R_ILM_L6_B1,F7/D6,kallisto,SO,0.606641533941797,MCC,R_ILM,L6,isoform
R_ILM_L6_B1,M8/D6,kallisto,SO,0.623537011548851,MCC,R_ILM,L6,isoform
R_ILM_L8_B1,D5/D6,kallisto,SO,0.787546585020664,MCC,R_ILM,L8,isoform
R_ILM_L8_B1,F7/D6,kallisto,SO,0.687507007449518,MCC,R_ILM,L8,isoform
R_ILM_L8_B1,M8/D6,kallisto,SO,0.698440274689765,MCC,R_ILM,L8,isoform
P_BGI_L3_B1,D5/D6,StringTie2-SO,SO,0.654651466667472,MCC,P_BGI,L3,isoform
P_BGI_L3_B1,F7/D6,StringTie2-SO,SO,0.634978699695764,MCC,P_BGI,L3,isoform
P_BGI_L3_B1,M8/D6,StringTie2-SO,SO,0.643654493339122,MCC,P_BGI,L3,isoform
P_BGI_L6_B1,D5/D6,StringTie2-SO,SO,0.605464101872366,MCC,P_BGI,L6,isoform
P_BGI_L6_B1,F7/D6,StringTie2-SO,SO,0.625850531876639,MCC,P_BGI,L6,isoform
P_BGI_L6_B1,M8/D6,StringTie2-SO,SO,0.608355500126192,MCC,P_BGI,L6,isoform
P_ILM_L1_B1,D5/D6,StringTie2-SO,SO,0.677359791074972,MCC,P_ILM,L1,isoform
P_ILM_L1_B1,F7/D6,StringTie2-SO,SO,0.615817695546522,MCC,P_ILM,L1,isoform
P_ILM_L1_B1,M8/D6,StringTie2-SO,SO,0.658504684829836,MCC,P_ILM,L1,isoform
P_ILM_L2_B1,D5/D6,StringTie2-SO,SO,0.661589599207853,MCC,P_ILM,L2,isoform
P_ILM_L2_B1,F7/D6,StringTie2-SO,SO,0.606073197770448,MCC,P_ILM,L2,isoform
P_ILM_L2_B1,M8/D6,StringTie2-SO,SO,0.644297475672952,MCC,P_ILM,L2,isoform
P_ILM_L5_B1,D5/D6,StringTie2-SO,SO,0.621972598227443,MCC,P_ILM,L5,isoform
P_ILM_L5_B1,F7/D6,StringTie2-SO,SO,0.561750599133852,MCC,P_ILM,L5,isoform
P_ILM_L5_B1,M8/D6,StringTie2-SO,SO,0.530248383229862,MCC,P_ILM,L5,isoform
P_ILM_L6_B1,D5/D6,StringTie2-SO,SO,0.595066818288185,MCC,P_ILM,L6,isoform
P_ILM_L6_B1,F7/D6,StringTie2-SO,SO,0.584182739271846,MCC,P_ILM,L6,isoform
P_ILM_L6_B1,M8/D6,StringTie2-SO,SO,0.643194506357194,MCC,P_ILM,L6,isoform
P_ILM_L8_B1,D5/D6,StringTie2-SO,SO,0.62017387414222,MCC,P_ILM,L8,isoform
P_ILM_L8_B1,F7/D6,StringTie2-SO,SO,0.629847543450639,MCC,P_ILM,L8,isoform
P_ILM_L8_B1,M8/D6,StringTie2-SO,SO,0.639518965051288,MCC,P_ILM,L8,isoform
R_BGI_L3_B1,D5/D6,StringTie2-SO,SO,0.641535701920363,MCC,R_BGI,L3,isoform
R_BGI_L3_B1,F7/D6,StringTie2-SO,SO,0.561683801775597,MCC,R_BGI,L3,isoform
R_BGI_L3_B1,M8/D6,StringTie2-SO,SO,0.611888908549467,MCC,R_BGI,L3,isoform
R_BGI_L6_B1,D5/D6,StringTie2-SO,SO,0.58626084773331,MCC,R_BGI,L6,isoform
R_BGI_L6_B1,F7/D6,StringTie2-SO,SO,0.557706964512409,MCC,R_BGI,L6,isoform
R_BGI_L6_B1,M8/D6,StringTie2-SO,SO,0.567162729904277,MCC,R_BGI,L6,isoform
R_BGI_L7_B1,D5/D6,StringTie2-SO,SO,0.567142602021423,MCC,R_BGI,L7,isoform
R_BGI_L7_B1,F7/D6,StringTie2-SO,SO,0.508821109239474,MCC,R_BGI,L7,isoform
R_BGI_L7_B1,M8/D6,StringTie2-SO,SO,0.524258767948762,MCC,R_BGI,L7,isoform
R_ELE_LH_B1,D5/D6,StringTie2-SO,SO,0.601806000229465,MCC,R_ELE,LH,isoform
R_ELE_LH_B1,F7/D6,StringTie2-SO,SO,0.516708361635527,MCC,R_ELE,LH,isoform
R_ELE_LH_B1,M8/D6,StringTie2-SO,SO,0.585722777312371,MCC,R_ELE,LH,isoform
R_ILM_L1_B1,D5/D6,StringTie2-SO,SO,0.606741935051549,MCC,R_ILM,L1,isoform
R_ILM_L1_B1,F7/D6,StringTie2-SO,SO,0.59648411412569,MCC,R_ILM,L1,isoform
R_ILM_L1_B1,M8/D6,StringTie2-SO,SO,0.572076853978101,MCC,R_ILM,L1,isoform
R_ILM_L2_B1,D5/D6,StringTie2-SO,SO,0.542788644905469,MCC,R_ILM,L2,isoform
R_ILM_L2_B1,F7/D6,StringTie2-SO,SO,0.480985466074627,MCC,R_ILM,L2,isoform
R_ILM_L2_B1,M8/D6,StringTie2-SO,SO,0.502410497643004,MCC,R_ILM,L2,isoform
R_ILM_L2_B2,D5/D6,StringTie2-SO,SO,0.653105149309503,MCC,R_ILM,L2,isoform
R_ILM_L2_B2,F7/D6,StringTie2-SO,SO,0.615534405296563,MCC,R_ILM,L2,isoform
R_ILM_L2_B2,M8/D6,StringTie2-SO,SO,0.590779532020172,MCC,R_ILM,L2,isoform
R_ILM_L4_B1,D5/D6,StringTie2-SO,SO,0.563575718316694,MCC,R_ILM,L4,isoform
R_ILM_L4_B1,F7/D6,StringTie2-SO,SO,0.487478197558647,MCC,R_ILM,L4,isoform
R_ILM_L4_B1,M8/D6,StringTie2-SO,SO,0.567265514226247,MCC,R_ILM,L4,isoform
R_ILM_L4_B2,D5/D6,StringTie2-SO,SO,0.673954978440156,MCC,R_ILM,L4,isoform
R_ILM_L4_B2,F7/D6,StringTie2-SO,SO,0.62344627418393,MCC,R_ILM,L4,isoform
R_ILM_L4_B2,M8/D6,StringTie2-SO,SO,0.611545935910243,MCC,R_ILM,L4,isoform
R_ILM_L4_B3,D5/D6,StringTie2-SO,SO,0.649260112739938,MCC,R_ILM,L4,isoform
R_ILM_L4_B3,F7/D6,StringTie2-SO,SO,0.624628698042066,MCC,R_ILM,L4,isoform
R_ILM_L4_B3,M8/D6,StringTie2-SO,SO,0.636610417523868,MCC,R_ILM,L4,isoform
R_ILM_L5_B1,D5/D6,StringTie2-SO,SO,0.58701040007022,MCC,R_ILM,L5,isoform
R_ILM_L5_B1,F7/D6,StringTie2-SO,SO,0.576067829328847,MCC,R_ILM,L5,isoform
R_ILM_L5_B1,M8/D6,StringTie2-SO,SO,0.557177351968379,MCC,R_ILM,L5,isoform
R_ILM_L5_B2,D5/D6,StringTie2-SO,SO,0.626967130189385,MCC,R_ILM,L5,isoform
R_ILM_L5_B2,F7/D6,StringTie2-SO,SO,0.592877903019079,MCC,R_ILM,L5,isoform
R_ILM_L5_B2,M8/D6,StringTie2-SO,SO,0.588244628802451,MCC,R_ILM,L5,isoform
R_ILM_L5_B3,D5/D6,StringTie2-SO,SO,0.510539599290498,MCC,R_ILM,L5,isoform
R_ILM_L5_B3,F7/D6,StringTie2-SO,SO,0.443958206428784,MCC,R_ILM,L5,isoform
R_ILM_L5_B3,M8/D6,StringTie2-SO,SO,0.44926803382108,MCC,R_ILM,L5,isoform
R_ILM_L6_B1,D5/D6,StringTie2-SO,SO,0.552286996496924,MCC,R_ILM,L6,isoform
R_ILM_L6_B1,F7/D6,StringTie2-SO,SO,0.527679429309845,MCC,R_ILM,L6,isoform
R_ILM_L6_B1,M8/D6,StringTie2-SO,SO,0.540415953804543,MCC,R_ILM,L6,isoform
R_ILM_L8_B1,D5/D6,StringTie2-SO,SO,0.592884429533669,MCC,R_ILM,L8,isoform
R_ILM_L8_B1,F7/D6,StringTie2-SO,SO,0.577786195272477,MCC,R_ILM,L8,isoform
R_ILM_L8_B1,M8/D6,StringTie2-SO,SO,0.611851424940172,MCC,R_ILM,L8,isoform
D_ONT_LG_B1,D5/D6,IsoQuant,LO,0.719026696743321,MCC,D_ONT,LG,isoform
D_ONT_LG_B1,F7/D6,IsoQuant,LO,0.719025783452155,MCC,D_ONT,LG,isoform
D_ONT_LG_B1,M8/D6,IsoQuant,LO,0.783647839316115,MCC,D_ONT,LG,isoform
D_ONT_LW_B1,D5/D6,IsoQuant,LO,0.798507698462364,MCC,D_ONT,LW,isoform
D_ONT_LW_B1,F7/D6,IsoQuant,LO,0.733589003905729,MCC,D_ONT,LW,isoform
D_ONT_LW_B1,M8/D6,IsoQuant,LO,0.80879321249805,MCC,D_ONT,LW,isoform
I_PAB_LN_B1,D5/D6,IsoQuant,LO,0.418410188519277,MCC,I_PAB,LN,isoform
I_PAB_LN_B1,F7/D6,IsoQuant,LO,0.411473825052179,MCC,I_PAB,LN,isoform
I_PAB_LN_B1,M8/D6,IsoQuant,LO,0.438291948770663,MCC,I_PAB,LN,isoform
I_PAB_LN_B2,D5/D6,IsoQuant,LO,0.456157982028978,MCC,I_PAB,LN,isoform
I_PAB_LN_B2,F7/D6,IsoQuant,LO,0.38598448529458,MCC,I_PAB,LN,isoform
I_PAB_LN_B2,M8/D6,IsoQuant,LO,0.514760202865229,MCC,I_PAB,LN,isoform
M_PAB_LG_B1,D5/D6,IsoQuant,LO,0.527372466170148,MCC,M_PAB,LG,isoform
M_PAB_LG_B1,F7/D6,IsoQuant,LO,0.623474849183949,MCC,M_PAB,LG,isoform
M_PAB_LG_B1,M8/D6,IsoQuant,LO,0.533244955981303,MCC,M_PAB,LG,isoform
M_PAB_LG_B2,D5/D6,IsoQuant,LO,0.375073199456386,MCC,M_PAB,LG,isoform
M_PAB_LG_B2,F7/D6,IsoQuant,LO,0.594405240516454,MCC,M_PAB,LG,isoform
M_PAB_LG_B2,M8/D6,IsoQuant,LO,0.610491181497176,MCC,M_PAB,LG,isoform
M_PAB_LN_B1,D5/D6,IsoQuant,LO,0.577158062060932,MCC,M_PAB,LN,isoform
M_PAB_LN_B1,F7/D6,IsoQuant,LO,0.611739909994502,MCC,M_PAB,LN,isoform
M_PAB_LN_B1,M8/D6,IsoQuant,LO,0.603698007325081,MCC,M_PAB,LN,isoform
P_ONT_LB_B1,D5/D6,IsoQuant,LO,0.535799206982784,MCC,P_ONT,LB,isoform
P_ONT_LB_B1,F7/D6,IsoQuant,LO,0.519644264060917,MCC,P_ONT,LB,isoform
P_ONT_LB_B1,M8/D6,IsoQuant,LO,0.608827271136034,MCC,P_ONT,LB,isoform
P_ONT_LG_B1,D5/D6,IsoQuant,LO,0.669767078177974,MCC,P_ONT,LG,isoform
P_ONT_LG_B1,F7/D6,IsoQuant,LO,0.563412700048629,MCC,P_ONT,LG,isoform
P_ONT_LG_B1,M8/D6,IsoQuant,LO,0.640909207184911,MCC,P_ONT,LG,isoform
P_ONT_LG_B2,D5/D6,IsoQuant,LO,0.64495404318753,MCC,P_ONT,LG,isoform
P_ONT_LG_B2,F7/D6,IsoQuant,LO,0.59523226815063,MCC,P_ONT,LG,isoform
P_ONT_LG_B2,M8/D6,IsoQuant,LO,0.667481789878222,MCC,P_ONT,LG,isoform
P_ONT_LN_B1,D5/D6,IsoQuant,LO,0.44422972594502,MCC,P_ONT,LN,isoform
P_ONT_LN_B1,F7/D6,IsoQuant,LO,0.424944130018684,MCC,P_ONT,LN,isoform
P_ONT_LN_B1,M8/D6,IsoQuant,LO,0.417150966207919,MCC,P_ONT,LN,isoform
P_ONT_LN_B2,D5/D6,IsoQuant,LO,0.653424229603637,MCC,P_ONT,LN,isoform
P_ONT_LN_B2,F7/D6,IsoQuant,LO,0.595856251898085,MCC,P_ONT,LN,isoform
P_ONT_LN_B2,M8/D6,IsoQuant,LO,0.609307979208656,MCC,P_ONT,LN,isoform
D_ONT_LG_B1,D5/D6,Bambu,LO,0.785863942128347,MCC,D_ONT,LG,isoform
D_ONT_LG_B1,F7/D6,Bambu,LO,0.767352167588082,MCC,D_ONT,LG,isoform
D_ONT_LG_B1,M8/D6,Bambu,LO,0.791421520366831,MCC,D_ONT,LG,isoform
D_ONT_LW_B1,D5/D6,Bambu,LO,0.807452442096426,MCC,D_ONT,LW,isoform
D_ONT_LW_B1,F7/D6,Bambu,LO,0.754403234352467,MCC,D_ONT,LW,isoform
