batch_id,compare,pipeline,group,value,Metric,protocols_platforms,labs,type
R_BGI_L3_B1,M8/D6,StringTie2-SO,SO,0.576302637273407,RMSE,R_BGI,L3,isoform
R_BGI_L6_B1,D5/D6,StringTie2-SO,SO,0.645685310867543,RMSE,R_BGI,L6,isoform
R_BGI_L6_B1,F7/D6,StringTie2-SO,SO,0.687149006833425,RMSE,R_BGI,L6,isoform
R_BGI_L6_B1,M8/D6,StringTie2-SO,SO,0.653275048348355,RMSE,R_BGI,L6,isoform
R_BGI_L7_B1,D5/D6,StringTie2-SO,SO,0.697499000171546,RMSE,R_BGI,L7,isoform
R_BGI_L7_B1,F7/D6,StringTie2-SO,SO,0.777077577160851,RMSE,R_BGI,L7,isoform
R_BGI_L7_B1,M8/D6,StringTie2-SO,SO,0.884514229130171,RMSE,R_BGI,L7,isoform
R_ELE_LH_B1,D5/D6,StringTie2-SO,SO,0.587868215221446,RMSE,R_ELE,LH,isoform
R_ELE_LH_B1,F7/D6,StringTie2-SO,SO,0.60479438561194,RMSE,R_ELE,LH,isoform
R_ELE_LH_B1,M8/D6,StringTie2-SO,SO,0.639126795568894,RMSE,R_ELE,LH,isoform
R_ILM_L1_B1,D5/D6,StringTie2-SO,SO,0.562615861641557,RMSE,R_ILM,L1,isoform
R_ILM_L1_B1,F7/D6,StringTie2-SO,SO,0.636242921970849,RMSE,R_ILM,L1,isoform
R_ILM_L1_B1,M8/D6,StringTie2-SO,SO,0.632571869637844,RMSE,R_ILM,L1,isoform
R_ILM_L2_B1,D5/D6,StringTie2-SO,SO,0.741722237654174,RMSE,R_ILM,L2,isoform
R_ILM_L2_B1,F7/D6,StringTie2-SO,SO,0.822025628181769,RMSE,R_ILM,L2,isoform
R_ILM_L2_B1,M8/D6,StringTie2-SO,SO,0.899983744963266,RMSE,R_ILM,L2,isoform
R_ILM_L2_B2,D5/D6,StringTie2-SO,SO,0.524464537750661,RMSE,R_ILM,L2,isoform
R_ILM_L2_B2,F7/D6,StringTie2-SO,SO,0.534722142679595,RMSE,R_ILM,L2,isoform
R_ILM_L2_B2,M8/D6,StringTie2-SO,SO,0.741388886032789,RMSE,R_ILM,L2,isoform
R_ILM_L4_B1,D5/D6,StringTie2-SO,SO,0.699220067629731,RMSE,R_ILM,L4,isoform
R_ILM_L4_B1,F7/D6,StringTie2-SO,SO,0.718820041975495,RMSE,R_ILM,L4,isoform
R_ILM_L4_B1,M8/D6,StringTie2-SO,SO,0.734060456077238,RMSE,R_ILM,L4,isoform
R_ILM_L4_B2,D5/D6,StringTie2-SO,SO,0.500476320294303,RMSE,R_ILM,L4,isoform
R_ILM_L4_B2,F7/D6,StringTie2-SO,SO,0.552608686366407,RMSE,R_ILM,L4,isoform
R_ILM_L4_B2,M8/D6,StringTie2-SO,SO,0.611368283209464,RMSE,R_ILM,L4,isoform
R_ILM_L4_B3,D5/D6,StringTie2-SO,SO,0.58471206092656,RMSE,R_ILM,L4,isoform
R_ILM_L4_B3,F7/D6,StringTie2-SO,SO,0.614593329819143,RMSE,R_ILM,L4,isoform
R_ILM_L4_B3,M8/D6,StringTie2-SO,SO,0.663385022137831,RMSE,R_ILM,L4,isoform
R_ILM_L5_B1,D5/D6,StringTie2-SO,SO,0.683540474369754,RMSE,R_ILM,L5,isoform
R_ILM_L5_B1,F7/D6,StringTie2-SO,SO,0.648392933560938,RMSE,R_ILM,L5,isoform
R_ILM_L5_B1,M8/D6,StringTie2-SO,SO,0.712796717185094,RMSE,R_ILM,L5,isoform
R_ILM_L5_B2,D5/D6,StringTie2-SO,SO,0.57529292641677,RMSE,R_ILM,L5,isoform
R_ILM_L5_B2,F7/D6,StringTie2-SO,SO,0.711384779769203,RMSE,R_ILM,L5,isoform
R_ILM_L5_B2,M8/D6,StringTie2-SO,SO,0.648166770738436,RMSE,R_ILM,L5,isoform
R_ILM_L5_B3,D5/D6,StringTie2-SO,SO,1.03700939271581,RMSE,R_ILM,L5,isoform
R_ILM_L5_B3,F7/D6,StringTie2-SO,SO,1.26567261377818,RMSE,R_ILM,L5,isoform
R_ILM_L5_B3,M8/D6,StringTie2-SO,SO,1.2559156226702,RMSE,R_ILM,L5,isoform
R_ILM_L6_B1,D5/D6,StringTie2-SO,SO,0.68484989715316,RMSE,R_ILM,L6,isoform
R_ILM_L6_B1,F7/D6,StringTie2-SO,SO,0.74739000770908,RMSE,R_ILM,L6,isoform
R_ILM_L6_B1,M8/D6,StringTie2-SO,SO,0.760349051295914,RMSE,R_ILM,L6,isoform
R_ILM_L8_B1,D5/D6,StringTie2-SO,SO,0.67372253651971,RMSE,R_ILM,L8,isoform
R_ILM_L8_B1,F7/D6,StringTie2-SO,SO,0.736948224387488,RMSE,R_ILM,L8,isoform
R_ILM_L8_B1,M8/D6,StringTie2-SO,SO,0.735038177489908,RMSE,R_ILM,L8,isoform
D_ONT_LG_B1,D5/D6,IsoQuant,LO,0.353649290953096,RMSE,D_ONT,LG,isoform
D_ONT_LG_B1,F7/D6,IsoQuant,LO,0.284017082114148,RMSE,D_ONT,LG,isoform
D_ONT_LG_B1,M8/D6,IsoQuant,LO,0.294809484456187,RMSE,D_ONT,LG,isoform
D_ONT_LW_B1,D5/D6,IsoQuant,LO,0.272981335722121,RMSE,D_ONT,LW,isoform
D_ONT_LW_B1,F7/D6,IsoQuant,LO,0.288236311976377,RMSE,D_ONT,LW,isoform
D_ONT_LW_B1,M8/D6,IsoQuant,LO,0.296330275633206,RMSE,D_ONT,LW,isoform
I_PAB_LN_B1,D5/D6,IsoQuant,LO,0.545832887993513,RMSE,I_PAB,LN,isoform
I_PAB_LN_B1,F7/D6,IsoQuant,LO,0.620140852441384,RMSE,I_PAB,LN,isoform
I_PAB_LN_B1,M8/D6,IsoQuant,LO,0.654075725492202,RMSE,I_PAB,LN,isoform
I_PAB_LN_B2,D5/D6,IsoQuant,LO,0.565905325388594,RMSE,I_PAB,LN,isoform
I_PAB_LN_B2,F7/D6,IsoQuant,LO,0.643430381238367,RMSE,I_PAB,LN,isoform
I_PAB_LN_B2,M8/D6,IsoQuant,LO,0.605279604645965,RMSE,I_PAB,LN,isoform
M_PAB_LG_B1,D5/D6,IsoQuant,LO,0.52027614886838,RMSE,M_PAB,LG,isoform
M_PAB_LG_B1,F7/D6,IsoQuant,LO,0.457872389956579,RMSE,M_PAB,LG,isoform
M_PAB_LG_B1,M8/D6,IsoQuant,LO,0.573851362053053,RMSE,M_PAB,LG,isoform
M_PAB_LG_B2,D5/D6,IsoQuant,LO,0.624978454472243,RMSE,M_PAB,LG,isoform
M_PAB_LG_B2,F7/D6,IsoQuant,LO,0.41872865557088,RMSE,M_PAB,LG,isoform
M_PAB_LG_B2,M8/D6,IsoQuant,LO,0.49117934542637,RMSE,M_PAB,LG,isoform
M_PAB_LN_B1,D5/D6,IsoQuant,LO,0.445814813715373,RMSE,M_PAB,LN,isoform
M_PAB_LN_B1,F7/D6,IsoQuant,LO,0.439091059637709,RMSE,M_PAB,LN,isoform
M_PAB_LN_B1,M8/D6,IsoQuant,LO,0.516764743954811,RMSE,M_PAB,LN,isoform
P_ONT_LB_B1,D5/D6,IsoQuant,LO,0.67079364770369,RMSE,P_ONT,LB,isoform
P_ONT_LB_B1,F7/D6,IsoQuant,LO,0.519139448967439,RMSE,P_ONT,LB,isoform
P_ONT_LB_B1,M8/D6,IsoQuant,LO,0.435826599274391,RMSE,P_ONT,LB,isoform
P_ONT_LG_B1,D5/D6,IsoQuant,LO,0.343699057928662,RMSE,P_ONT,LG,isoform
P_ONT_LG_B1,F7/D6,IsoQuant,LO,0.401793529167413,RMSE,P_ONT,LG,isoform
P_ONT_LG_B1,M8/D6,IsoQuant,LO,0.402459818453459,RMSE,P_ONT,LG,isoform
P_ONT_LG_B2,D5/D6,IsoQuant,LO,0.353360895637835,RMSE,P_ONT,LG,isoform
P_ONT_LG_B2,F7/D6,IsoQuant,LO,0.373547031815139,RMSE,P_ONT,LG,isoform
P_ONT_LG_B2,M8/D6,IsoQuant,LO,0.391877754465386,RMSE,P_ONT,LG,isoform
P_ONT_LN_B1,D5/D6,IsoQuant,LO,0.585204285504931,RMSE,P_ONT,LN,isoform
P_ONT_LN_B1,F7/D6,IsoQuant,LO,0.614815885280517,RMSE,P_ONT,LN,isoform
P_ONT_LN_B1,M8/D6,IsoQuant,LO,0.624477990354165,RMSE,P_ONT,LN,isoform
P_ONT_LN_B2,D5/D6,IsoQuant,LO,0.346031734493905,RMSE,P_ONT,LN,isoform
P_ONT_LN_B2,F7/D6,IsoQuant,LO,0.392191018332763,RMSE,P_ONT,LN,isoform
P_ONT_LN_B2,M8/D6,IsoQuant,LO,0.39362317597672,RMSE,P_ONT,LN,isoform
D_ONT_LG_B1,D5/D6,Bambu,LO,0.50260858762185,RMSE,D_ONT,LG,isoform
D_ONT_LG_B1,F7/D6,Bambu,LO,0.406292310219265,RMSE,D_ONT,LG,isoform
D_ONT_LG_B1,M8/D6,Bambu,LO,0.413274286641235,RMSE,D_ONT,LG,isoform
D_ONT_LW_B1,D5/D6,Bambu,LO,0.373758662820083,RMSE,D_ONT,LW,isoform
D_ONT_LW_B1,F7/D6,Bambu,LO,0.379432172830103,RMSE,D_ONT,LW,isoform
D_ONT_LW_B1,M8/D6,Bambu,LO,0.359818581869821,RMSE,D_ONT,LW,isoform
I_PAB_LN_B1,D5/D6,Bambu,LO,0.568262056069935,RMSE,I_PAB,LN,isoform
I_PAB_LN_B1,F7/D6,Bambu,LO,0.643152782258535,RMSE,I_PAB,LN,isoform
I_PAB_LN_B1,M8/D6,Bambu,LO,0.645557133261824,RMSE,I_PAB,LN,isoform
I_PAB_LN_B2,D5/D6,Bambu,LO,0.578915088099388,RMSE,I_PAB,LN,isoform
I_PAB_LN_B2,F7/D6,Bambu,LO,0.618766125177688,RMSE,I_PAB,LN,isoform
I_PAB_LN_B2,M8/D6,Bambu,LO,0.638177648960743,RMSE,I_PAB,LN,isoform
M_PAB_LG_B1,D5/D6,Bambu,LO,0.50046395185891,RMSE,M_PAB,LG,isoform
M_PAB_LG_B1,F7/D6,Bambu,LO,0.469196211065394,RMSE,M_PAB,LG,isoform
M_PAB_LG_B1,M8/D6,Bambu,LO,0.546375730110699,RMSE,M_PAB,LG,isoform
M_PAB_LG_B2,D5/D6,Bambu,LO,0.637390851570598,RMSE,M_PAB,LG,isoform
M_PAB_LG_B2,F7/D6,Bambu,LO,0.458157390528266,RMSE,M_PAB,LG,isoform
M_PAB_LG_B2,M8/D6,Bambu,LO,0.49282949403895,RMSE,M_PAB,LG,isoform
M_PAB_LN_B1,D5/D6,Bambu,LO,0.477948954163886,RMSE,M_PAB,LN,isoform
M_PAB_LN_B1,F7/D6,Bambu,LO,0.468210596424482,RMSE,M_PAB,LN,isoform
M_PAB_LN_B1,M8/D6,Bambu,LO,0.442024138225359,RMSE,M_PAB,LN,isoform
P_ONT_LB_B1,D5/D6,Bambu,LO,0.688610876823876,RMSE,P_ONT,LB,isoform
P_ONT_LB_B1,F7/D6,Bambu,LO,0.643958256409635,RMSE,P_ONT,LB,isoform
P_ONT_LB_B1,M8/D6,Bambu,LO,0.524792570618374,RMSE,P_ONT,LB,isoform
P_ONT_LG_B1,D5/D6,Bambu,LO,0.473654543059229,RMSE,P_ONT,LG,isoform
P_ONT_LG_B1,F7/D6,Bambu,LO,0.472516296111984,RMSE,P_ONT,LG,isoform
P_ONT_LG_B1,M8/D6,Bambu,LO,0.522909806653693,RMSE,P_ONT,LG,isoform
P_ONT_LG_B2,D5/D6,Bambu,LO,0.452823912481996,RMSE,P_ONT,LG,isoform
P_ONT_LG_B2,F7/D6,Bambu,LO,0.418384027809364,RMSE,P_ONT,LG,isoform
P_ONT_LG_B2,M8/D6,Bambu,LO,0.512180826196483,RMSE,P_ONT,LG,isoform
P_ONT_LN_B1,D5/D6,Bambu,LO,0.65990853839793,RMSE,P_ONT,LN,isoform
P_ONT_LN_B1,F7/D6,Bambu,LO,0.655888211070691,RMSE,P_ONT,LN,isoform
P_ONT_LN_B1,M8/D6,Bambu,LO,0.661948068326614,RMSE,P_ONT,LN,isoform
P_ONT_LN_B2,D5/D6,Bambu,LO,0.474469808663433,RMSE,P_ONT,LN,isoform
P_ONT_LN_B2,F7/D6,Bambu,LO,0.498118395814666,RMSE,P_ONT,LN,isoform
P_ONT_LN_B2,M8/D6,Bambu,LO,0.446001114232219,RMSE,P_ONT,LN,isoform
D_ONT_LG_B1,D5/D6,Oarfish,LO,0.289459071201243,RMSE,D_ONT,LG,isoform
D_ONT_LG_B1,F7/D6,Oarfish,LO,0.226881916112191,RMSE,D_ONT,LG,isoform
D_ONT_LG_B1,M8/D6,Oarfish,LO,0.238206976519993,RMSE,D_ONT,LG,isoform
D_ONT_LW_B1,D5/D6,Oarfish,LO,0.203936877345447,RMSE,D_ONT,LW,isoform
D_ONT_LW_B1,F7/D6,Oarfish,LO,0.212542673773996,RMSE,D_ONT,LW,isoform
D_ONT_LW_B1,M8/D6,Oarfish,LO,0.219906454928564,RMSE,D_ONT,LW,isoform
I_PAB_LN_B1,D5/D6,Oarfish,LO,0.498653321363268,RMSE,I_PAB,LN,isoform
I_PAB_LN_B1,F7/D6,Oarfish,LO,0.522941000458714,RMSE,I_PAB,LN,isoform
I_PAB_LN_B1,M8/D6,Oarfish,LO,0.560889058511016,RMSE,I_PAB,LN,isoform
I_PAB_LN_B2,D5/D6,Oarfish,LO,0.520341575047619,RMSE,I_PAB,LN,isoform
I_PAB_LN_B2,F7/D6,Oarfish,LO,0.574782177495145,RMSE,I_PAB,LN,isoform
I_PAB_LN_B2,M8/D6,Oarfish,LO,0.511221726925093,RMSE,I_PAB,LN,isoform
M_PAB_LG_B1,D5/D6,Oarfish,LO,0.345824354430451,RMSE,M_PAB,LG,isoform
M_PAB_LG_B1,F7/D6,Oarfish,LO,0.296348552643153,RMSE,M_PAB,LG,isoform
M_PAB_LG_B1,M8/D6,Oarfish,LO,0.41055047318309,RMSE,M_PAB,LG,isoform
M_PAB_LG_B2,D5/D6,Oarfish,LO,0.44261412182574,RMSE,M_PAB,LG,isoform
M_PAB_LG_B2,F7/D6,Oarfish,LO,0.264463788924882,RMSE,M_PAB,LG,isoform
M_PAB_LG_B2,M8/D6,Oarfish,LO,0.270355639859303,RMSE,M_PAB,LG,isoform
M_PAB_LN_B1,D5/D6,Oarfish,LO,0.322638297678347,RMSE,M_PAB,LN,isoform
M_PAB_LN_B1,F7/D6,Oarfish,LO,0.298776355746397,RMSE,M_PAB,LN,isoform
M_PAB_LN_B1,M8/D6,Oarfish,LO,0.306407059309399,RMSE,M_PAB,LN,isoform
P_ONT_LB_B1,D5/D6,Oarfish,LO,0.611927235577443,RMSE,P_ONT,LB,isoform
P_ONT_LB_B1,F7/D6,Oarfish,LO,0.487017089172237,RMSE,P_ONT,LB,isoform
P_ONT_LB_B1,M8/D6,Oarfish,LO,0.457076073566159,RMSE,P_ONT,LB,isoform
P_ONT_LG_B1,D5/D6,Oarfish,LO,0.327295199302554,RMSE,P_ONT,LG,isoform
P_ONT_LG_B1,F7/D6,Oarfish,LO,0.360617454581232,RMSE,P_ONT,LG,isoform
P_ONT_LG_B1,M8/D6,Oarfish,LO,0.350447408487523,RMSE,P_ONT,LG,isoform
P_ONT_LG_B2,D5/D6,Oarfish,LO,0.328784632416197,RMSE,P_ONT,LG,isoform
P_ONT_LG_B2,F7/D6,Oarfish,LO,0.335686272358071,RMSE,P_ONT,LG,isoform
P_ONT_LG_B2,M8/D6,Oarfish,LO,0.343548977537578,RMSE,P_ONT,LG,isoform
P_ONT_LN_B1,D5/D6,Oarfish,LO,0.545649573273011,RMSE,P_ONT,LN,isoform
P_ONT_LN_B1,F7/D6,Oarfish,LO,0.581433196622113,RMSE,P_ONT,LN,isoform
P_ONT_LN_B1,M8/D6,Oarfish,LO,0.582350174680896,RMSE,P_ONT,LN,isoform
P_ONT_LN_B2,D5/D6,Oarfish,LO,0.303128951875012,RMSE,P_ONT,LN,isoform
P_ONT_LN_B2,F7/D6,Oarfish,LO,0.346338120278685,RMSE,P_ONT,LN,isoform
P_ONT_LN_B2,M8/D6,Oarfish,LO,0.331603818227567,RMSE,P_ONT,LN,isoform
D_ONT_LG_B1,D5/D6,StringTie2-LO,LO,1.89029651311898,RMSE,D_ONT,LG,isoform
D_ONT_LG_B1,F7/D6,StringTie2-LO,LO,1.90504569660467,RMSE,D_ONT,LG,isoform
D_ONT_LG_B1,M8/D6,StringTie2-LO,LO,1.4536442797277,RMSE,D_ONT,LG,isoform
D_ONT_LW_B1,D5/D6,StringTie2-LO,LO,1.36831600583517,RMSE,D_ONT,LW,isoform
D_ONT_LW_B1,F7/D6,StringTie2-LO,LO,1.8354710233746,RMSE,D_ONT,LW,isoform
D_ONT_LW_B1,M8/D6,StringTie2-LO,LO,1.6130572537252,RMSE,D_ONT,LW,isoform
I_PAB_LN_B1,D5/D6,StringTie2-LO,LO,1.43671043329274,RMSE,I_PAB,LN,isoform
I_PAB_LN_B1,F7/D6,StringTie2-LO,LO,1.42315769311824,RMSE,I_PAB,LN,isoform
I_PAB_LN_B1,M8/D6,StringTie2-LO,LO,1.59795391631846,RMSE,I_PAB,LN,isoform
I_PAB_LN_B2,D5/D6,StringTie2-LO,LO,1.75239141081137,RMSE,I_PAB,LN,isoform
I_PAB_LN_B2,F7/D6,StringTie2-LO,LO,1.96841595485213,RMSE,I_PAB,LN,isoform
I_PAB_LN_B2,M8/D6,StringTie2-LO,LO,1.76135154399984,RMSE,I_PAB,LN,isoform
M_PAB_LG_B1,D5/D6,StringTie2-LO,LO,1.59100059932855,RMSE,M_PAB,LG,isoform
M_PAB_LG_B1,F7/D6,StringTie2-LO,LO,1.38141601293325,RMSE,M_PAB,LG,isoform
M_PAB_LG_B1,M8/D6,StringTie2-LO,LO,1.3667817766246,RMSE,M_PAB,LG,isoform
M_PAB_LG_B2,D5/D6,StringTie2-LO,LO,1.73781019921969,RMSE,M_PAB,LG,isoform
M_PAB_LG_B2,F7/D6,StringTie2-LO,LO,1.83039238365357,RMSE,M_PAB,LG,isoform
M_PAB_LG_B2,M8/D6,StringTie2-LO,LO,1.45153692743397,RMSE,M_PAB,LG,isoform
M_PAB_LN_B1,D5/D6,StringTie2-LO,LO,1.6294802036649,RMSE,M_PAB,LN,isoform
M_PAB_LN_B1,F7/D6,StringTie2-LO,LO,1.70313063887024,RMSE,M_PAB,LN,isoform
M_PAB_LN_B1,M8/D6,StringTie2-LO,LO,1.49172157240931,RMSE,M_PAB,LN,isoform
P_ONT_LB_B1,D5/D6,StringTie2-LO,LO,1.83280419977868,RMSE,P_ONT,LB,isoform
P_ONT_LB_B1,F7/D6,StringTie2-LO,LO,1.91578963681167,RMSE,P_ONT,LB,isoform
P_ONT_LB_B1,M8/D6,StringTie2-LO,LO,1.73593653051276,RMSE,P_ONT,LB,isoform
P_ONT_LG_B1,D5/D6,StringTie2-LO,LO,1.62167476043896,RMSE,P_ONT,LG,isoform
P_ONT_LG_B1,F7/D6,StringTie2-LO,LO,1.80321294797088,RMSE,P_ONT,LG,isoform
P_ONT_LG_B1,M8/D6,StringTie2-LO,LO,1.81260488786194,RMSE,P_ONT,LG,isoform
P_ONT_LG_B2,D5/D6,StringTie2-LO,LO,1.54118512553698,RMSE,P_ONT,LG,isoform
P_ONT_LG_B2,F7/D6,StringTie2-LO,LO,1.66223543147722,RMSE,P_ONT,LG,isoform
P_ONT_LG_B2,M8/D6,StringTie2-LO,LO,1.51973139403076,RMSE,P_ONT,LG,isoform
P_ONT_LN_B1,D5/D6,StringTie2-LO,LO,1.76964910614873,RMSE,P_ONT,LN,isoform
P_ONT_LN_B1,F7/D6,StringTie2-LO,LO,1.70497131200052,RMSE,P_ONT,LN,isoform
P_ONT_LN_B1,M8/D6,StringTie2-LO,LO,1.70827154957863,RMSE,P_ONT,LN,isoform
P_ONT_LN_B2,D5/D6,StringTie2-LO,LO,1.76593501725795,RMSE,P_ONT,LN,isoform
P_ONT_LN_B2,F7/D6,StringTie2-LO,LO,1.79882413881912,RMSE,P_ONT,LN,isoform
P_ONT_LN_B2,M8/D6,StringTie2-LO,LO,1.65702154420228,RMSE,P_ONT,LN,isoform
D_ONT_LG_B1,D5/D6,MPAQT,LS,0.33829853992792,RMSE,D_ONT,LG,isoform
D_ONT_LG_B1,F7/D6,MPAQT,LS,0.350875716273313,RMSE,D_ONT,LG,isoform
D_ONT_LG_B1,M8/D6,MPAQT,LS,0.321545356119642,RMSE,D_ONT,LG,isoform
D_ONT_LW_B1,D5/D6,MPAQT,LS,0.312456377129337,RMSE,D_ONT,LW,isoform
D_ONT_LW_B1,F7/D6,MPAQT,LS,0.34099050511051,RMSE,D_ONT,LW,isoform
D_ONT_LW_B1,M8/D6,MPAQT,LS,0.320569773043878,RMSE,D_ONT,LW,isoform
I_PAB_LN_B1,D5/D6,MPAQT,LS,0.323566500281494,RMSE,I_PAB,LN,isoform
I_PAB_LN_B1,F7/D6,MPAQT,LS,0.393473347454439,RMSE,I_PAB,LN,isoform
I_PAB_LN_B1,M8/D6,MPAQT,LS,0.364645945797956,RMSE,I_PAB,LN,isoform
I_PAB_LN_B2,D5/D6,MPAQT,LS,0.327183404008362,RMSE,I_PAB,LN,isoform
I_PAB_LN_B2,F7/D6,MPAQT,LS,0.408782796985524,RMSE,I_PAB,LN,isoform
I_PAB_LN_B2,M8/D6,MPAQT,LS,0.354392602930049,RMSE,I_PAB,LN,isoform
M_PAB_LG_B1,D5/D6,MPAQT,LS,0.274768864518972,RMSE,M_PAB,LG,isoform
M_PAB_LG_B1,F7/D6,MPAQT,LS,0.357055011803653,RMSE,M_PAB,LG,isoform
M_PAB_LG_B1,M8/D6,MPAQT,LS,0.333302764114326,RMSE,M_PAB,LG,isoform
M_PAB_LG_B2,D5/D6,MPAQT,LS,0.309815158723555,RMSE,M_PAB,LG,isoform
M_PAB_LG_B2,F7/D6,MPAQT,LS,0.380297955303464,RMSE,M_PAB,LG,isoform
M_PAB_LG_B2,M8/D6,MPAQT,LS,0.332833064721755,RMSE,M_PAB,LG,isoform
M_PAB_LN_B1,D5/D6,MPAQT,LS,0.290574226331877,RMSE,M_PAB,LN,isoform
M_PAB_LN_B1,F7/D6,MPAQT,LS,0.361787485912202,RMSE,M_PAB,LN,isoform
M_PAB_LN_B1,M8/D6,MPAQT,LS,0.312292350315558,RMSE,M_PAB,LN,isoform
P_ONT_LB_B1,D5/D6,MPAQT,LS,0.314587104618273,RMSE,P_ONT,LB,isoform
P_ONT_LB_B1,F7/D6,MPAQT,LS,0.381550716797726,RMSE,P_ONT,LB,isoform
P_ONT_LB_B1,M8/D6,MPAQT,LS,0.325947556432721,RMSE,P_ONT,LB,isoform
P_ONT_LG_B1,D5/D6,MPAQT,LS,0.280907047515195,RMSE,P_ONT,LG,isoform
P_ONT_LG_B1,F7/D6,MPAQT,LS,0.352551076936231,RMSE,P_ONT,LG,isoform
P_ONT_LG_B1,M8/D6,MPAQT,LS,0.308990518304423,RMSE,P_ONT,LG,isoform
P_ONT_LG_B2,D5/D6,MPAQT,LS,0.281041056939996,RMSE,P_ONT,LG,isoform
P_ONT_LG_B2,F7/D6,MPAQT,LS,0.347933671429398,RMSE,P_ONT,LG,isoform
P_ONT_LG_B2,M8/D6,MPAQT,LS,0.298933613940027,RMSE,P_ONT,LG,isoform
P_ONT_LN_B1,D5/D6,MPAQT,LS,0.300947223449389,RMSE,P_ONT,LN,isoform
P_ONT_LN_B1,F7/D6,MPAQT,LS,0.367864891616806,RMSE,P_ONT,LN,isoform
P_ONT_LN_B1,M8/D6,MPAQT,LS,0.331848741258497,RMSE,P_ONT,LN,isoform
P_ONT_LN_B2,D5/D6,MPAQT,LS,0.294488054849652,RMSE,P_ONT,LN,isoform
P_ONT_LN_B2,F7/D6,MPAQT,LS,0.364309551828787,RMSE,P_ONT,LN,isoform
P_ONT_LN_B2,M8/D6,MPAQT,LS,0.306686576922766,RMSE,P_ONT,LN,isoform
D_ONT_LG_B1,D5/D6,miniQuant,LS,0.256211247546746,RMSE,D_ONT,LG,isoform
D_ONT_LG_B1,F7/D6,miniQuant,LS,0.299121108036026,RMSE,D_ONT,LG,isoform
D_ONT_LG_B1,M8/D6,miniQuant,LS,0.350678283265309,RMSE,D_ONT,LG,isoform
D_ONT_LW_B1,D5/D6,miniQuant,LS,0.215799307151237,RMSE,D_ONT,LW,isoform
D_ONT_LW_B1,F7/D6,miniQuant,LS,0.30938785016919,RMSE,D_ONT,LW,isoform
D_ONT_LW_B1,M8/D6,miniQuant,LS,0.34015728503633,RMSE,D_ONT,LW,isoform
I_PAB_LN_B1,D5/D6,miniQuant,LS,0.189421445745118,RMSE,I_PAB,LN,isoform
I_PAB_LN_B1,F7/D6,miniQuant,LS,0.31433141559814,RMSE,I_PAB,LN,isoform
I_PAB_LN_B1,M8/D6,miniQuant,LS,0.291664804618063,RMSE,I_PAB,LN,isoform
I_PAB_LN_B2,D5/D6,miniQuant,LS,0.187900395212399,RMSE,I_PAB,LN,isoform
I_PAB_LN_B2,F7/D6,miniQuant,LS,0.317740491793116,RMSE,I_PAB,LN,isoform
I_PAB_LN_B2,M8/D6,miniQuant,LS,0.281589997126706,RMSE,I_PAB,LN,isoform
M_PAB_LG_B1,D5/D6,miniQuant,LS,0.212024782400391,RMSE,M_PAB,LG,isoform
M_PAB_LG_B1,F7/D6,miniQuant,LS,0.258905356597092,RMSE,M_PAB,LG,isoform
M_PAB_LG_B1,M8/D6,miniQuant,LS,0.308766188654211,RMSE,M_PAB,LG,isoform
M_PAB_LG_B2,D5/D6,miniQuant,LS,0.252897446514692,RMSE,M_PAB,LG,isoform
M_PAB_LG_B2,F7/D6,miniQuant,LS,0.265389026623035,RMSE,M_PAB,LG,isoform
M_PAB_LG_B2,M8/D6,miniQuant,LS,0.297773515254495,RMSE,M_PAB,LG,isoform
M_PAB_LN_B1,D5/D6,miniQuant,LS,0.209768604646696,RMSE,M_PAB,LN,isoform
M_PAB_LN_B1,F7/D6,miniQuant,LS,0.286420129573553,RMSE,M_PAB,LN,isoform
M_PAB_LN_B1,M8/D6,miniQuant,LS,0.303996543444602,RMSE,M_PAB,LN,isoform
P_ONT_LB_B1,D5/D6,miniQuant,LS,0.234940607724992,RMSE,P_ONT,LB,isoform
P_ONT_LB_B1,F7/D6,miniQuant,LS,0.302601751642016,RMSE,P_ONT,LB,isoform
P_ONT_LB_B1,M8/D6,miniQuant,LS,0.306589659167815,RMSE,P_ONT,LB,isoform
P_ONT_LG_B1,D5/D6,miniQuant,LS,0.231510393270836,RMSE,P_ONT,LG,isoform
P_ONT_LG_B1,F7/D6,miniQuant,LS,0.271132947078127,RMSE,P_ONT,LG,isoform
P_ONT_LG_B1,M8/D6,miniQuant,LS,0.305473073650248,RMSE,P_ONT,LG,isoform
P_ONT_LG_B2,D5/D6,miniQuant,LS,0.221148888603422,RMSE,P_ONT,LG,isoform
P_ONT_LG_B2,F7/D6,miniQuant,LS,0.265106377904172,RMSE,P_ONT,LG,isoform
P_ONT_LG_B2,M8/D6,miniQuant,LS,0.327501800623423,RMSE,P_ONT,LG,isoform
P_ONT_LN_B1,D5/D6,miniQuant,LS,0.234419478919116,RMSE,P_ONT,LN,isoform
P_ONT_LN_B1,F7/D6,miniQuant,LS,0.292215487738901,RMSE,P_ONT,LN,isoform
P_ONT_LN_B1,M8/D6,miniQuant,LS,0.310838510392999,RMSE,P_ONT,LN,isoform
P_ONT_LN_B2,D5/D6,miniQuant,LS,0.218474434500996,RMSE,P_ONT,LN,isoform
P_ONT_LN_B2,F7/D6,miniQuant,LS,0.277527647297973,RMSE,P_ONT,LN,isoform
P_ONT_LN_B2,M8/D6,miniQuant,LS,0.291066368333821,RMSE,P_ONT,LN,isoform
